datetime,P1,P2,P3,P4,P5,P6
2021-04-23 00:40:09,0.02,0.423,5.0,172.0,179.0,1080.0
2021-04-23 00:41:09,0.02,0.424,5.0,172.0,179.0,1080.0
2021-04-23 00:42:09,0.02,0.423,5.0,172.0,179.0,1080.0
2021-04-23 00:43:09,0.02,0.423,5.0,172.0,179.0,1080.0
2021-04-23 00:44:10,0.02,0.423,5.0,172.0,179.0,1080.0
2021-04-23 00:45:10,0.02,0.423,5.0,172.0,179.0,1010.0
2021-04-23 00:46:10,0.02,0.423,5.0,172.0,179.0,622.0
2021-04-23 00:47:10,0.02,0.42200000000000004,5.0,172.0,179.0,369.0
2021-04-23 00:48:10,0.02,0.42200000000000004,5.0,172.0,179.0,218.0
2021-04-23 00:49:10,0.02,0.423,5.0,172.0,179.0,128.0
2021-04-23 00:50:11,0.02,0.423,4.0,172.0,179.0,74.8
2021-04-23 00:51:11,0.02,0.423,5.0,172.0,179.0,43.8
2021-04-23 00:52:11,0.02,0.42200000000000004,5.0,172.0,179.0,25.9
2021-04-23 00:53:11,0.02,0.423,5.0,172.0,179.0,15.5
2021-04-23 00:54:12,0.02,0.42200000000000004,5.0,172.0,179.0,9.72
2021-04-23 00:55:12,0.02,0.423,5.0,173.0,179.0,6.12
2021-04-23 00:56:12,0.02,0.423,5.0,172.0,179.0,3.77
2021-04-23 00:57:12,0.02,0.42200000000000004,5.0,172.0,179.0,2.51
2021-04-23 00:58:12,1.36,0.42200000000000004,5.0,172.0,179.0,1.71
2021-04-23 00:59:12,1.0,0.423,5.0,172.0,179.0,1.25
2021-04-23 01:00:13,0.721,0.423,5.0,172.0,179.0,0.8240000000000001
2021-04-23 01:01:13,0.10400000000000001,0.423,4.0,172.0,179.0,0.068
2021-04-23 01:02:13,0.0333,0.423,4.0,172.0,179.0,0.0193
2021-04-23 01:03:13,0.021,0.42200000000000004,4.0,172.0,179.0,0.0109
2021-04-23 01:04:14,0.0156,0.42200000000000004,4.0,172.0,179.0,0.00796
2021-04-23 01:05:14,0.0132,0.42200000000000004,4.0,172.0,179.0,0.0066099999999999996
2021-04-23 01:06:14,0.0119,0.42100000000000004,5.0,173.0,179.0,0.00576
2021-04-23 01:07:14,0.0111,0.42200000000000004,4.0,172.0,179.0,0.00518
2021-04-23 01:08:14,0.0105,0.42100000000000004,4.0,173.0,179.0,0.0047799999999999995
2021-04-23 01:09:15,0.00997,0.42200000000000004,4.0,172.0,179.0,0.00451
2021-04-23 01:10:15,0.00936,0.42100000000000004,4.0,173.0,179.0,0.0042
2021-04-23 01:11:15,0.00889,0.42200000000000004,4.0,173.0,179.0,0.00404
2021-04-23 01:12:16,0.00856,0.42200000000000004,4.0,172.0,179.0,0.00392
2021-04-23 01:13:16,0.008159999999999999,0.42200000000000004,4.0,173.0,179.0,0.00374
2021-04-23 01:14:16,0.00785,0.42100000000000004,4.0,172.0,179.0,0.00355
2021-04-23 01:15:17,0.007559999999999999,0.42200000000000004,4.0,173.0,179.0,0.00337
2021-04-23 01:16:17,0.00717,0.42200000000000004,1.0,173.0,179.0,0.00318
2021-04-23 01:17:17,0.006790000000000001,0.42100000000000004,-1.0,173.0,180.0,0.00298
2021-04-23 01:18:18,0.00647,0.42100000000000004,-3.0,173.0,179.0,0.0028
2021-04-23 01:19:18,0.00607,0.42200000000000004,-4.0,173.0,180.0,0.00262
2021-04-23 01:20:18,0.00581,0.42200000000000004,-5.0,173.0,180.0,0.00246
2021-04-23 01:21:18,0.00557,0.42200000000000004,-5.0,173.0,180.0,0.0024
2021-04-23 01:22:19,0.00534,0.42200000000000004,-5.0,173.0,179.0,0.0022600000000000003
2021-04-23 01:23:19,0.00445,0.42200000000000004,-5.0,173.0,180.0,0.0017800000000000001
2021-04-23 01:24:19,0.00265,0.42200000000000004,-5.0,173.0,180.0,0.0010199999999999999
